playerID,nameFirst,nameLast,YearStart,YearEnd,weight,height,yearID,teamID,G,AB,R,H,X2B,X3B,HR,RBI,salary
abreubo01,Bobby,Abreu,1996,2014,220,72,2005,PHI,162,588,104,168,37,1,24,102,9000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2005,PHI,162,588,104,168,37,1,24,102,9000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2007,NYA,158,605,123,171,40,5,16,101,150000
abreubo01,Bobby,Abreu,1996,2014,220,72,2007,NYA,158,605,123,171,40,5,16,101,180000
abreubo01,Bobby,Abreu,1996,2014,220,72,2007,NYA,158,605,123,171,40,5,16,101,400000
abreubo01,Bobby,Abreu,1996,2014,220,72,2007,NYA,158,605,123,171,40,5,16,101,2933333
abreubo01,Bobby,Abreu,1996,2014,220,72,2007,NYA,158,605,123,171,40,5,16,101,4983000
abreubo01,Bobby,Abreu,1996,2014,220,72,2007,NYA,158,605,123,171,40,5,16,101,6333333
abreubo01,Bobby,Abreu,1996,2014,220,72,2007,NYA,158,605,123,171,40,5,16,101,9100000
abreubo01,Bobby,Abreu,1996,2014,220,72,2007,NYA,158,605,123,171,40,5,16,101,10600000
abreubo01,Bobby,Abreu,1996,2014,220,72,2007,NYA,158,605,123,171,40,5,16,101,13100000
abreubo01,Bobby,Abreu,1996,2014,220,72,2007,NYA,158,605,123,171,40,5,16,101,13600000
abreubo01,Bobby,Abreu,1996,2014,220,72,2007,NYA,158,605,123,171,40,5,16,101,15000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2007,NYA,158,605,123,171,40,5,16,101,16000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2007,NYA,158,605,123,171,40,5,16,101,5000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2007,NYA,158,605,123,171,40,5,16,101,9000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2007,NYA,158,605,123,171,40,5,16,101,9000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2007,NYA,158,605,123,171,40,5,16,101,9000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2008,NYA,156,609,100,180,39,4,20,100,150000
abreubo01,Bobby,Abreu,1996,2014,220,72,2008,NYA,156,609,100,180,39,4,20,100,180000
abreubo01,Bobby,Abreu,1996,2014,220,72,2008,NYA,156,609,100,180,39,4,20,100,400000
abreubo01,Bobby,Abreu,1996,2014,220,72,2008,NYA,156,609,100,180,39,4,20,100,2933333
abreubo01,Bobby,Abreu,1996,2014,220,72,2008,NYA,156,609,100,180,39,4,20,100,4983000
abreubo01,Bobby,Abreu,1996,2014,220,72,2008,NYA,156,609,100,180,39,4,20,100,6333333
abreubo01,Bobby,Abreu,1996,2014,220,72,2008,NYA,156,609,100,180,39,4,20,100,9100000
abreubo01,Bobby,Abreu,1996,2014,220,72,2008,NYA,156,609,100,180,39,4,20,100,10600000
abreubo01,Bobby,Abreu,1996,2014,220,72,2008,NYA,156,609,100,180,39,4,20,100,13100000
abreubo01,Bobby,Abreu,1996,2014,220,72,2008,NYA,156,609,100,180,39,4,20,100,13600000
abreubo01,Bobby,Abreu,1996,2014,220,72,2008,NYA,156,609,100,180,39,4,20,100,15000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2008,NYA,156,609,100,180,39,4,20,100,16000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2008,NYA,156,609,100,180,39,4,20,100,5000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2008,NYA,156,609,100,180,39,4,20,100,9000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2008,NYA,156,609,100,180,39,4,20,100,9000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2008,NYA,156,609,100,180,39,4,20,100,9000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2009,LAA,152,563,96,165,29,3,15,103,150000
abreubo01,Bobby,Abreu,1996,2014,220,72,2009,LAA,152,563,96,165,29,3,15,103,180000
abreubo01,Bobby,Abreu,1996,2014,220,72,2009,LAA,152,563,96,165,29,3,15,103,400000
abreubo01,Bobby,Abreu,1996,2014,220,72,2009,LAA,152,563,96,165,29,3,15,103,2933333
abreubo01,Bobby,Abreu,1996,2014,220,72,2009,LAA,152,563,96,165,29,3,15,103,4983000
abreubo01,Bobby,Abreu,1996,2014,220,72,2009,LAA,152,563,96,165,29,3,15,103,6333333
abreubo01,Bobby,Abreu,1996,2014,220,72,2009,LAA,152,563,96,165,29,3,15,103,9100000
abreubo01,Bobby,Abreu,1996,2014,220,72,2009,LAA,152,563,96,165,29,3,15,103,10600000
abreubo01,Bobby,Abreu,1996,2014,220,72,2009,LAA,152,563,96,165,29,3,15,103,13100000
abreubo01,Bobby,Abreu,1996,2014,220,72,2009,LAA,152,563,96,165,29,3,15,103,13600000
abreubo01,Bobby,Abreu,1996,2014,220,72,2009,LAA,152,563,96,165,29,3,15,103,15000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2009,LAA,152,563,96,165,29,3,15,103,16000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2009,LAA,152,563,96,165,29,3,15,103,5000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2009,LAA,152,563,96,165,29,3,15,103,9000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2009,LAA,152,563,96,165,29,3,15,103,9000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2009,LAA,152,563,96,165,29,3,15,103,9000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2010,LAA,154,573,88,146,41,1,20,78,150000
abreubo01,Bobby,Abreu,1996,2014,220,72,2010,LAA,154,573,88,146,41,1,20,78,180000
abreubo01,Bobby,Abreu,1996,2014,220,72,2010,LAA,154,573,88,146,41,1,20,78,400000
abreubo01,Bobby,Abreu,1996,2014,220,72,2010,LAA,154,573,88,146,41,1,20,78,2933333
abreubo01,Bobby,Abreu,1996,2014,220,72,2010,LAA,154,573,88,146,41,1,20,78,4983000
abreubo01,Bobby,Abreu,1996,2014,220,72,2010,LAA,154,573,88,146,41,1,20,78,6333333
abreubo01,Bobby,Abreu,1996,2014,220,72,2010,LAA,154,573,88,146,41,1,20,78,9100000
abreubo01,Bobby,Abreu,1996,2014,220,72,2010,LAA,154,573,88,146,41,1,20,78,10600000
abreubo01,Bobby,Abreu,1996,2014,220,72,2010,LAA,154,573,88,146,41,1,20,78,13100000
abreubo01,Bobby,Abreu,1996,2014,220,72,2010,LAA,154,573,88,146,41,1,20,78,13600000
abreubo01,Bobby,Abreu,1996,2014,220,72,2010,LAA,154,573,88,146,41,1,20,78,15000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2010,LAA,154,573,88,146,41,1,20,78,16000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2010,LAA,154,573,88,146,41,1,20,78,5000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2010,LAA,154,573,88,146,41,1,20,78,9000000
